timestamp,reviews,sentiment
2023-01-14 17:05:19,欢迎新年加入币安的朋友大家好注册时使用我的邀請码:74205895，中国大陆地区挂vpN邮箱注册，高返利手续费。期待你注册邀请码:74205895,very_good
2021-04-01 21:49:58,在各大交易平台之間呢~幣安狗吃人不吐骨頭這點太厲害了~在幣安玩合約的大多數去送死^^一我試探三間交易所平台同一個時間同一個幣種交易來驗證是否狗裝操作行情~兩間平台面盤都是一致的~在幣安交易數字波動完全沒跟著時事行情~還是給個贊👍香港狗賺錢有一手贊👍第2天就有新聞報導最著名的幣安爆倉數量全球第1~,very_bad
2021-12-05 16:12:16,不知道为什么总会提示，网络不稳定。,bad
2023-04-18 15:40:14,不错的应用，宇宙第一,very_bad
2021-06-09 05:35:26,是很好了 希望可以推出一个功能 可以看到购买一个币的平均价格 谢谢 加油,very_good
2023-01-19 00:07:27,Ios版本就不能对ipad适配吗，赵老板那么有钱了，dog,very_bad
2019-10-28 09:18:37,新老朋友们：您们好！我的币安推荐码是38218866优惠多多，返利多多，祝大家从这启航发大财。,very_good
2021-12-05 02:41:02,什么垃圾软件，根本就不能用，进都进不去,very_bad
2021-05-14 07:43:53,邀请码填:II3SPTLE，可免一大笔手续费我也可免手续费，大家互惠互利，不填拿不到优惠，平台手续费抽成高，感谢填写!祝您发大财!,very_good
2021-06-24 07:11:55,google paly 没有提示更新 app提示更新不更新打不开是什么情况?,very_bad
2023-04-17 12:35:37,为啥安卓的下载会自动唤起应用市场了,good
2022-07-22 00:59:41,什么烂东西。网络都能出状况。自己的钱都看不到,very_bad
2021-08-04 02:28:52,包含交易内容广，并且运行稳定流畅。,good
2022-07-15 14:37:34,更新太频繁，希望能内置vpn，省得下载一大堆vpn就为了更新币安,very_good
2023-01-13 06:41:15,经登入不上账号，香港IP也不行。,very_bad
2023-03-03 06:20:15,"安卓用户,登录时候报: 请使用iOS16以上设备, 完全用不了啊",very_bad
2023-01-09 01:40:19,为啥我下载了还收到一个币安虚假app的提示，要我卸载重新安装,very_bad
2022-12-30 02:03:20,交易方便，值得追随拥有！,very_good
2021-03-15 05:05:30,全球最大加密货币平台，可以放心使用，资金安全。 用我的推荐ID：68391374开户 保证让你省掉40％手续费，这一点很重要！,very_good
2023-01-08 04:11:52,直接就是个垃圾，一直进不去。是不是完犊子了啊？,very_bad
2022-11-24 17:39:01,实用、可靠、简捷！,very_good
2022-11-01 09:51:57,挺好，少插针和拔网线就好,good
2021-05-23 03:16:20,用过最好的交易所了，新人可以填写我的邀请码:TCZTA45S 可以减免手续费,very_good
2022-06-14 14:07:22,2022/6，无法注册，显示不支持当前操作,very_bad
2023-03-08 02:10:03,这个版本闪退,very_bad
2023-01-30 00:48:17,好，非常好,very_good
2021-07-17 19:09:36,这个软件还不错，做现货，合约 都很容易赚，内部邀请码35866335,very_good
2022-04-26 05:37:50,很好的软件…请把悬浮行情加入通知栏,very_good
2023-05-31 13:44:41,卡在68%无法下载,very_bad
2021-11-08 08:54:14,连接稳定，不像那个垃圾oe,good
2022-11-17 10:25:10,下载币安填写邀请码11078281，不仅可以永久6折手续费，我还转赠你10个USDT。,very_bad
2023-01-12 06:27:44,经常登录不了,very_bad
2023-01-04 12:18:49,还可以用,good
2023-06-01 00:52:36,愕安慰安慰安慰安慰,very_good
2019-07-02 12:32:12,经常掉线，还经常被盗币,very_bad
2021-12-01 01:36:05,功能齐全，平台强大,very_good
2022-05-30 21:44:04,从露娜这件事来看，币安为用户争取了利益，别的平台我也有币，但没有分到任何新露娜，币安却分到了！！,neutral
2021-06-07 06:38:35,UI不好，操作不方便,bad
2023-05-12 11:40:29,为什么打开app的时候会提示有恶意代码？,very_bad
2021-02-16 17:25:33,新加入市安的朋友们大家好，记得填写邀请码：67674455。填写邀请码才有返利，最高40%返利。数字货币交易频繁能节省一大笔钱;不填写邀请码是没有手续费返还的,very_bad
2021-12-01 03:13:12,Mobox 目前在开展预注册和空投盲盒(BOX)活动 领取(参与抽奖)方法： 1、打开最新版币安APP，首页 2、滑动屏幕下拉（方法与微信调小程序一样） 3、找到“MOBOX Games” 4、进入游戏小程序 5、参与抽取盲盒的活动 输入官方邀请ID可以获得一张SSR奖券，目前市值10W刀。 填我的ID： 9371441,neutral
2019-10-08 20:32:41,目前国内国内用的最多的了吧，就是有手续费，填写邀请码37802174可减免手续费,very_good
2020-01-10 11:03:30,很多界面无法手动刷新,bad
2022-11-19 01:25:46,出金很不方便，只能用印度菲律宾和香港卡直接出金,bad
2021-04-21 10:48:51,店大開始欺客了嗎？現在倒好反饋問題，客服都取消了，投訴無門！問題不解決，能撐多久？,very_bad
2022-09-26 03:39:47,很好用，就是没有安卓平板版本。,good
2022-07-14 15:35:22,都已经退出大陆了，能不能别对大陆用户这么多限制了,very_bad
2019-09-18 10:14:10,使用起来还可以，有些细节需要注意。用的好就填这个邀请码37685466,good
2022-12-01 05:24:47,开单种类多，容易卡,good
2022-05-21 14:03:58,倒计时bug 有时不显示,very_bad
2019-02-06 06:27:29,简单 全面 方便,good
2022-01-01 23:08:47,"Mobox 目前在开展预注册和空投盲盒(BOX)活动 领 取(参与抽奖)方法:1、打开最新版币安APP,首 页2、滑动屏幕下拉(方法与微信调小程序一样) 3、找到“MOBOX Games” 4、进入游戏小程序 5、 参与抽取盲盒的活动 输入官方邀请ID可以获得一张 SSR奖券,目前市值10W刀。 填我的ID: 67386283",neutral
2022-02-22 21:11:54,以前还能注册，现在连注册都不行，早点倒闭好了,neutral
2021-12-08 17:09:03,币安是众多交易所APP之中最好用的一款。,very_good
2022-10-24 21:01:31,安装时手机提示软件中含有恶意代码，提示卸载。难道这不是币安原版app吗？,very_bad
2021-05-14 09:44:41,不错，只是用费太高了！,bad
2021-06-08 04:03:22,好好的突然显示密码错误卧槽 还自动给我换区号,very_good
2021-06-07 05:50:24,希望可以添加子账号管理，方便点,very_good
2021-06-03 16:29:05,不错 要尽量减少强制更新,bad
2021-01-02 23:21:27,这个软件太烂了。为什么不能在美国注册。,very_bad
2022-05-22 09:47:02,币安是全球顶级的加密货币交易平台，5年老用户推荐，请填写邀请码:10036213，返还20%交易手续费，注册时请使用非美国新加坡IP，注册完成后可使用国内网络流畅认证及交易。,very_good
2022-05-09 14:44:47,不错的软件，是官方的,very_bad
2022-05-30 12:18:31,时不时连接不上,bad
2021-11-18 22:21:50,垃圾软件充钱可以用maestro卡 提钱只能visa。,very_bad
2021-05-17 08:46:22,LUDTMJYF 现在波动很大，如果你想入坑赚钱亏损55开，把握好大趋势还是可以的。邀请码各自最多只有10-10%的返现。不要信什么20-40。一般人拿不到的，都是给大佬用，因为他们资金多返利可观。最后祝大家发财！,very_bad
2022-05-27 10:37:48,怎么登陆不了呀！网络异常请稍后重试,very_bad
2021-05-14 11:19:11,最好添加收藏 购物车功能，涨跌风险预警,very_good
2022-04-29 05:34:28,最好的交易所，最佳的体验,very_good
2022-06-04 03:40:56,最近经常连不上，准备转移阵地,neutral
2021-10-14 17:47:20,17年后大陆根本不让平台运营，更遑论发牌监管了，为何要在C2C里取消CNY？难道你币安在大陆还有对公账户？还有固定资产？实在是莫名其妙。。。,very_bad
2021-09-15 08:35:29,越来越垃圾 充值也充值不了,very_bad
2021-08-27 13:05:17,希望加入成本价功能，显示当前币种成本价昰多少，要不然都不知道成本昰多少,neutral
2022-06-04 10:44:43,界面整洁，好用,very_good
2021-11-30 17:00:50,还信，就是热更新不了,bad
2021-04-27 08:18:49,有时候会闪退，但是挺好的,good
2022-02-10 00:48:12,小程序打不开 无法登陆,very_bad
2022-03-24 19:13:52,我想问为什么app store iOS 版本的没有？这样我们安卓换去ios的话账号该怎么办？难道一直要用网页登入吗？,very_bad
2021-09-05 23:33:26,我的钱被盗了，客服只能抱歉，没有能力保护客户的资金安全，还怎么让人相信。,very_bad
2022-04-04 10:30:16,手机号不用忘记了，想改手机号都该不了，想重新注册也注册不了，希望能解决,very_bad
2022-11-04 06:46:40,希望增加周涨幅和月涨幅。,good
2020-11-05 06:15:48,很好 收益率也可以,very_good
2021-05-12 09:05:11,欢迎新人，邀请码 M3RUB6WR，填写了可返佣，各赚10% 不填就得不到，互赢互利，每次都会为你省钱，其中我也会省钱，最高省40%,very_good
2022-05-18 00:46:59,luna无限增发印币套现，币安熟视无睹，造成用户损失，警惕无信誉无风控的平台！,very_bad
2019-07-05 15:53:43,很好用，祝财源广进，我的推荐码37188621,very_good
2022-02-12 08:42:16,认证不了啊，每次拍照都说网络不行,very_bad
2021-04-25 00:44:02,为什么没有设置 （止损跟止盈）？？？,very_bad
2021-05-09 01:30:39,欢迎新人，邀请码 RR4X0FSX，填写了可返佣，不填就得不到，互赢互利，每次都会为你省钱，其中我也会省钱，最高省40%,very_good
2021-09-15 16:14:37,无良交易所，故意插针不说，周期还故意弄成24小时轮动的，往往涨幅和跌幅都是各种放大，设计的人脑子有泡，自定义周期不行嘛？qtmd,bad
2021-07-09 11:33:22,充了10万，玩了一个月赚了2万，本钱没有了,very_bad
2021-06-08 06:55:20,現貨功能必須加強，因為我一買就跌，一賣就起。,bad
2021-10-17 10:59:03,推荐码: CXEVEIKI 填写推荐码可以免百分之二十的交易佣金。在日华人表示很好用，可以日元入金，我基本持有现货,very_good
2022-05-18 10:12:40,下载不了，更新不了,very_bad
2021-11-07 15:15:10,绑定验证一直不成功,very_bad
2022-04-30 08:02:25,用习惯了 很不错 暂时还没发现啥问题,bad
2021-06-07 09:45:57,强制更新，问是否更新没有取消按钮,good
2021-06-22 16:02:00,总体还是不错的，后悔当初注册没填邀请码，官方邀请码41133783，后续手续费省40%,very_bad
2021-05-05 09:33:59,在海外的就别想投资了 太不人性化了 例如你在马来西亚就需要马来西亚的护照 如果是外国人就不行,very_bad
2021-05-16 07:24:22,新加入币安的朋友，注册邀请码填写71607194手续费折扣减免50%是不是很划算呢！互惠互利，合作共赢！谢谢大家,very_good
2022-06-30 01:31:53,币安新伙伴 欢迎，推荐ID:68602943 如果你填写这个ID 会有合约佣金百分之30折扣 还有推荐双方各得100U交易手续费 因为我是7级会员,very_good
2022-03-28 13:10:48,垃圾，重置密码一直错误,very_bad
2022-05-31 15:17:46,越来越不好用，各种砸盘现象,bad
2021-06-05 10:41:44,.辣鸡币安，必须先更新才能使用！！！！害我没法平仓,very_bad
2021-04-17 07:38:44,推荐码:UWPYDS8Q，请大家使用，10%手续费减免。,very_good
2021-05-11 07:04:12,垃圾平台，垃圾客服，一点都不懂如何服务人，询问一些东西几百年不回复，脸识别认证又不会动，够烂,very_bad
2023-03-10 15:49:18,为什么下载安装后手机提示恶意软件?,very_bad
2021-11-24 14:59:28,很不要脸的运营,bad
2022-03-07 07:56:03,全球第一交易所，谁用谁知道 《币安合作经理人渠道，返30%》 《注册邀请码填写：10029001 》 《返还30%币币、合约手续费》 《邀请码: 10029001 》 《注册教程》 在网页端打开币安官网进行注册 1 首先需要跳到国外的IP(先打开VPN，定位到港台） 2 注册时候已经不能用内地手机注册，就直接换成邮箱注册（可用谷歌邮箱或者outlook 邮箱注册） 注册谷歌邮箱和outlook邮箱时是可以用内地手机号码注册的 3 绑定手机号的时候选择页面，是选不到中国的，需要在搜索框手动输入“中国”，就能绑定中国手机号了（此处不用关闭VPN） 4 只要绑定了手机号以后，实名认证直接可以用内地身份认证了 《特别注意》： 在网页端打开币安官网进行注册 1 注册开始之前就必须打开VPN，将IP设在内地以外地区 2 用国外邮箱注册 3 绑定手机号时，手动输入“中国” 4 实名认证时候别关闭VPN 币安合作经理人渠道，注册邀请码填写：10029001 返还30%币币、合约手续费，邀请码: 10029001,very_bad
2021-11-03 14:20:27,很好用，功能丰富,very_good
2021-01-19 01:56:55,很好用，比火币强太多,very_good
2023-02-26 17:10:20,开发者你好，不知道为啥，你们的app被腾讯手机管家识别为病毒,very_bad
2021-03-23 07:48:37,一直闪退是怎么回事？,very_bad
2019-08-23 16:07:50,挺好用，就是没有法币交易,good
2021-05-16 07:55:43,好用 操作方便 可以用我的推荐码 84151596,very_good
2023-01-18 08:26:17,还可以吧,very_good
2021-05-08 17:37:30,首页的涨幅排行榜能不能跟着设置红涨绿跌变换颜色啊,very_bad
2022-12-20 05:46:29,不错不用vpn也可以交易。 邀请码 10705293 邀请返券码 CPA_000B94Z03F 填写邀请码，每人获得100USDT的交易交易费用返现,very_bad
2022-07-23 04:12:28,欢迎币安新伙伴，注册邀请码：13837288。返还交易佣金40%。注册时记得填写。现在很多交易所跑路，币安作为龙头交易所，安全有保障。,very_good
2022-03-02 13:28:50,我的账号，安全与否我自己承担，为什么要搞那么复杂让我登陆不了,very_bad
2021-05-09 09:56:53,"凡是全数字的邀请码id,都是抽成很高的，不妨使用我这个，OG1ZWHRM，我们各10%.",bad
2019-10-09 08:43:37,使用流畅很多，点个赞,very_good
2021-04-19 08:00:10,桌面小部件不支持单独调整货币单位,very_bad
2023-01-04 03:43:23,在Google Play搜索：uTrading，下载币安量化交易机器人，邀请码填写 BTCBTC，有福利。,very_good
2021-05-09 01:40:59,邀请ID填JXIW5A40，有10%的返利，还有手续费43%的折扣，不是每个邀请码都这么福利哟。,very_bad
2022-05-02 19:57:08,为啥下载下来手机里没有APP？ 安卓手机，求大神教教,very_bad
2019-04-17 14:59:13,我用过的最好的交易app，没有之一。,very_good
2021-05-21 15:41:07,垃圾，随心所欲不让提币，schermo！,very_bad
2021-03-11 16:08:32,很好用的数字货币平台,very_good
2021-11-12 13:10:22,更新太频繁了,very_good
2019-12-03 15:25:59,实名认证真的垃圾，就是不通过，识别不出来,very_bad
2023-04-10 07:07:35,币安返还40%手续邀请码，HND0KJ6Z,very_bad
2020-02-11 00:45:03,最近的版本手机发热严重,bad
2021-04-24 18:17:19,用手机登入根本收不到验证码,very_bad
2022-12-09 07:56:22,挺好，就是亏钱快多了,very_good
2021-07-04 07:29:11,手续费很好需要地手续费的加我line我的line是LLHYHDHDJ,good
2021-05-18 04:55:22,支持太多烂币 导致好币没人敢买入,very_bad
2021-08-30 08:07:00,收到垃圾信息让我转到国外地址，结果资金被盗。要不是内部出售资料给诈骗者，又如何知道我在币安平台交易,very_bad
2020-02-26 14:36:02,这次更新了新功能，好使用。,very_good
2023-05-16 13:16:23,这次新版app更新到macd零轴都更没了？？？,very_bad
2023-04-05 11:21:21,非常好更新挺快,very_good
2023-04-10 08:15:52,合约现在真tm卡都加载不出来,very_bad
2021-10-29 14:22:56,接到自称币安网络中心的人香港电话，并准确说出来最后登录时间。 这是币安的信息泄露了啊，恶心人了。如果还有内部的有点良心能看到，就向高层反馈下吧，感觉像是准备离职的临走捞一波。 最后祈祷我的个人信息别被拿去做太麻烦的事情,very_bad
2022-05-14 13:01:10,太过频繁的更新👽,very_good
2021-04-20 05:05:34,骗局项目很多。割韭菜的山寨币太多,very_bad
2021-05-14 08:52:28,币安内部邀请码:12088991，永久免手续费。 新户合约赠送888u体验金。,very_bad
2021-05-14 13:29:35,好用，喜欢，靠谱,very_good
2022-07-28 13:30:10,不错 爆仓很顺畅,bad
2021-03-13 13:39:21,新加入的如果要申请，推荐人可以用这个ID82962269 可以50％返佣哦,very_bad
2021-05-29 02:51:28,太好了，选择全球最大的是众多人的选择,very_good
2022-11-26 14:39:19,2017年7月到现在，一直在币安，因为相信CZ和一姐，我也创立了TwitterDAO，之前先做社区，注册了很多域名，其中BinanceCZ一直在收藏，币安，加油,very_bad
2022-07-22 10:07:05,还行，上手有教程,very_bad
2021-04-16 00:24:23,怎么聊天内容不能复制？卖家发来的银行卡信息只能手打,very_bad
2022-11-11 00:53:52,安装不了，什么垃圾玩意二,very_bad
2022-05-08 07:54:42,非常棒的平台,neutral
2023-03-18 04:02:27,加拿大不能注册？,very_bad
2023-02-03 14:07:18,大平台，更值得信赖。,very_good
2023-02-17 01:03:26,什么b玩意，新版本白屏转半天,very_bad
2021-05-14 16:08:12,帮助，说明太少，一般人根本不知道如何操作,neutral
2022-05-10 12:08:03,很好，就是钱没得太快,very_good
2021-07-07 03:27:08,推荐码PM9A8Z59，填推荐码返利,very_bad
2021-04-20 06:58:08,很好的平台！,very_good
2021-04-15 02:56:07,一定要填推荐人ID295574，填了以后他可以返40%的佣金，就是让你少付手续费用。最后祝您牛年大吉，发大财。,very_bad
2022-04-02 09:25:06,这是最好的交易平台，邀请码为：20822331请多多支持,very_good
2021-05-10 04:53:29,大家不要用别人给的邀请码注册 因为你每交易一笔他们都可以挣钱,very_bad
2021-08-17 09:15:28,我想请问下为什么会自动退出的呢？？？？,very_bad
2020-11-17 15:11:51,以前不用翻墙的！！！,very_bad
2021-05-26 10:44:28,比特币大幅回撤，此刻建合的好机会，低价买入存起来，难得的地位筹码，未加入的新朋友赶紧加入吧，邀请码：EQBHG913 填写币安邀请码：EQBHG913 还能有20-40％手续费折扣，提现超低手续费，大额购币还能瓜分现金奖金幽！市安作为全球第一大交易所，活动力度大！祝哥儿们都赚钱 ，币安加油。,very_bad
2019-05-18 04:40:42,很好用 注册推荐码：28098561,very_good
2023-03-11 05:52:15,这地区限制能改简便点吗。,bad
2019-08-18 08:34:35,发展神速，精益求精,very_good
2021-11-10 05:44:01,币安已经注册的中国玩家，还可以正常提现购币吗,very_bad
2022-09-07 17:58:13,《60彩娱乐》诚邀您的入驻 双赢彩票 棋牌 AG 体育 我们的优势:平台成立较久，彩票类游戏无风控不审核，开奖皆统一，不限ip全球玩，提现10分钟内到账，全网无黑可查。 1️⃣168统一开奖 不限IP 2️⃣虚拟币存提款8年信誉 出款无忧 注册体验 ： 168168a.vip,very_good
2022-05-02 08:27:16,支持！提款机！,very_good
2020-03-31 16:11:01,超级返佣20％，35289853是邀请码，eos-abulong是微信，可直接添加,very_good
2021-05-02 15:15:14,暂时好用 在亚洲要是想第一必须提币限额低 发送币制止低 稳坐亚洲第一交易所 不用宣传好的自然用户转移交易所！交易 提币制止比一些要低 发送限制比一些要低 客户大小通吃 游戏客户小币客户 挖矿客户 人多就是力量 买卖客户 大客户 app有远见 70%⭐,very_bad
2023-06-04 03:17:38,中国不能使用币安吗？,very_bad
2021-05-16 07:22:39,币安很好用，注册时邀请码，填写92246079，你我都获益,very_good
2023-04-04 16:03:51,优秀的企业,very_good
2022-02-16 19:57:55,不能交易，垃圾平台,very_bad
2021-05-21 03:43:12,清爽易用的APP 我的邀请码是 FLKTORBU，祝新人玩的开心,very_good
2021-05-29 09:14:51,最小交易限制10美金。提现手续费又高,bad
2021-06-28 11:24:51,目前是遇到最好的平台。,very_good
2022-08-23 09:53:54,换个手机就下载不了了,very_bad
2022-10-27 12:02:11,操作起来反应真慢!,neutral
2022-04-24 03:13:55,很好用，就是没赚过钱,very_good
2021-06-04 15:51:08,很不错 比火币和okex强多了,bad
2019-08-25 02:34:45,币安非常好的交易平台 交易体验好，资金安全，深度好，填写邀请码双方获得返佣高，邀请码: 35891127,very_good
2022-09-01 07:42:49,好久登录不上了,very_good
2022-06-23 05:56:57,非常好的一款软件，让我成为了1u战神,very_good
2020-01-08 15:29:07,很棒，币安ok火币三大平台,neutral
2021-05-14 13:27:24,新注册的用户在注册时如果没有邀请码可以输入46041118,very_good
2021-05-19 12:07:39,推荐码：YM7J7OH6 能免你20%手续费 互惠互利,very_good
2021-08-13 05:44:27,天天能接到冒充币安客服的诈骗电话，个人信息被透露了,very_good
2022-01-16 06:57:57,只要不和中国政府有勾结，那就是一个好的交易所！！！,very_good
2022-06-22 19:18:55,为什么会提示有恶意代码。是我下载方式不对吗,very_bad
2022-03-21 02:33:18,币安邀请码GI25MEJV：即享币安终身20%返现&30USDT新人礼 交易享20%绑定，每笔交易回馈24小时内会以返现的方式回馈给你的账户 使用BNB折手续费折扣，可再优惠25%，0.8*0.75=40%的折扣！ 记得注册时确认页面有显示优惠码以及「您享受的返现比例：20%」 现在注册有30USDT新人礼（此为限时活动，请点选底部图片/网页查看） 不定期币安盲盒空投（每月约1-2次，目前已送出超过百份. 认准唯一邀请码GI25MEJV,very_bad
2021-05-09 11:01:10,比火币强多了，垃圾火币天天拔网线,very_bad
2021-11-30 11:47:33,人海忙忙十万里，能看见这个邀请码不容易。邀请码CS8XBG23（全网最高返用比例！）希望给您带来好运吉祥A！祝大家一起像钱看，一起赚大钱。,very_good
2021-05-23 00:07:31,我在和bitcoinwin交易完成之后，提现要让我交百分之三十个人所得税，等我交了又说要交代充质押金，请问是不是骗局,very_bad
2018-12-17 04:47:54,36131535 最新邀请码 超级返利推荐 注册时填一下 都有大福利 谢谢,very_good
2022-08-07 09:37:00,19，18年币圈老人邀请码13837288，VIP10最高级返手续费等级，你自己返40%，欢迎各位注册，牛回速归!,very_good
2022-05-11 14:07:33,欢迎新加入币安的兄弟们 真正返佣40%的码在此 89535465 白捡的便宜还不要吗？,very_good
2022-05-06 05:15:36,平台非常好,very_good
2022-06-17 15:57:28,非常棒的用户体验,neutral
2021-12-27 03:29:17,使用感觉很好！,very_good
2021-04-23 20:12:00,我第一次玩 请问马来西亚 这样把币 转换成现金? 比如 这样把里面的币 卖了 然后把钱 进回银行户口???,very_bad
2022-12-09 15:54:41,可以，很强势,neutral
2019-11-14 17:25:34,很好的虚拟货币交易平台，使用推荐ID：38073300注册还可以减免佣金,very_good
2022-09-12 15:58:53,定投没有止盈功能，开发者是没有财经知识吗？,very_bad
2021-08-01 06:39:21,有没有人知道如何提现吗？ 我写的地址一直都不让通过,very_bad
2022-11-03 12:45:46,这个交易所安全可靠，值得,very_good
2021-06-07 17:22:02,强制升级可太恶心了,very_good
2021-09-15 12:21:19,我刚下载，还不知道怎么把狗狗币转来变现。请指导,very_bad
2021-05-27 02:09:16,注册时填写邀请码36409300，可以获得40%的手续费减免，赶紧试试吧！！,very_bad
2021-09-10 17:06:17,涨幅希望可以设置成 香港时间 0点开始,very_bad
2021-06-17 02:41:15,不更新不让用,very_bad
2022-05-29 09:11:31,很安全，很好？,very_good
2021-03-09 10:00:33,这个推荐码亲测有效--DNUZ3YGX,very_good
2021-05-14 17:24:49,所有k线，半夜以后都一样。大家等着被收割啊，大家好运,very_bad
2021-07-19 11:51:27,卖资料？不知道是币商还是平台卖的，诈骗电话天天打,very_bad
2022-05-21 08:57:43,用起来还不错！,good
2021-06-14 02:30:44,软件内自带更新,good
2022-07-23 14:27:11,还平台不错,very_bad
2020-12-14 05:09:35,特别赞，使用体验挺好的,very_good
2022-04-04 20:23:02,体验很差一堆bug,bad
2021-05-16 08:59:28,"新人注册时记得要填写邀请码，不然没有交易返利哦，邀请码AGH8J9XY, 祝大家交易顺利.",very_bad
2019-12-01 13:55:10,不好更新，更新麻烦啊,very_bad
2022-04-12 17:45:55,LIMIT_HNRS788O，功能不错，一起赚反利，邀请码：LIMIT_HNRS788O,very_bad
2020-02-20 10:34:48,邀请码：39264452，最新版本可以人脸识别通过了，给个好评,very_good
2021-07-16 12:09:47,很好用的软件,very_good
2021-05-17 18:02:40,只有填写邀请码XKHZ6MMP，才会有返现哟，最高是20%,very_bad
2021-10-08 16:53:39,不好用，真的烂,very_bad
2022-09-15 18:28:19,必须上传身份证正反面才能用？,very_bad
2021-10-15 12:24:20,选择很多，对屯币党和交易者都很友好,very_good
2022-08-14 17:11:35,什么玩意，刷新慢的一批。,very_good
2022-10-19 03:52:48,昨天注册的 今天就被盗了！还好没充钱哈 cao,very_bad
2021-05-14 09:56:42,FOCADDPB 填了有10%反手续费(最高的比例，其他人说的比例都是假的)，随缘邀请。,very_bad
2021-05-18 04:53:41,这是一个神奇的邀请码 97197279 比一般的返佣要高不少，不知道哪来的，可以试试,very_good
2021-06-23 01:39:02,拔线交易所，无良,bad
2021-12-07 08:22:18,填写我的专属邀请码 LIMIT_RL2ZDSVL，加入我的团队可获得1个BNB币，名额有限👍,very_bad
2021-10-16 08:16:34,要什么谷歌验证器，App都打不开，要你何用？,very_bad
2022-03-05 04:39:22,币安邀请码：A8ZCU37W，全网最高返佣，用过都说好，中国人不骗中国人。,very_good
2022-07-15 03:19:43,安全啦，不敢放在别的交易所,very_good
2021-10-12 10:15:30,幣安不給郵箱註冊？手機登又認證不了身份證？,very_bad
2021-08-30 04:11:58,20倍以上的合约 必须60天以后 这点不好,very_bad
2021-09-28 06:59:44,很不错(*๓´╰╯`๓)♡,very_bad
2022-05-09 16:01:10,最新版本中发现了恶意代码,very_bad
2021-08-12 00:58:58,简洁明了，体验佳！,very_good
2022-09-07 06:35:40,非常满意完美,good
2022-05-27 12:56:53,非常棒的体验,neutral
2019-09-04 06:17:41,好棒的一个交易平台,very_good
2022-05-10 01:41:56,垃圾币安！毁我青春，耗我钱财！,very_bad
2022-05-10 03:58:22,还有一些东西可以提升,neutral
2019-06-19 04:13:33,啥时候app可自定义指标参数？,neutral
